HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3IKZ72A5B4G49468NB5YV4P2ZIQNF7,Approved,Wed Nov 11 18:14:15 PST 2020,Wed Nov 11 18:21:30 PST 2020,Sat Nov 14 18:21:30 PST 2020,Wed Nov 11 22:21:48 PST 2020,,,435,100% (1/1),100% (1/1),100% (1/1),46975,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3ITXP059PWJHUJK9EXD59WR0FOBJSE,Approved,Wed Nov 11 17:06:57 PST 2020,Wed Nov 11 18:58:48 PST 2020,Sat Nov 14 18:58:48 PST 2020,Wed Nov 11 22:21:48 PST 2020,,,6711,100% (1/1),100% (1/1),100% (1/1),99044,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3KGTPGBS6XLX30E5WH2DPGN7YA8U2G,Approved,Wed Nov 11 16:39:40 PST 2020,Wed Nov 11 17:16:53 PST 2020,Sat Nov 14 17:16:53 PST 2020,Wed Nov 11 22:21:48 PST 2020,,,2233,100% (1/1),100% (1/1),100% (1/1),18100,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3KIBXJ1WD5UX7BYYP1W8Q6HCXO6OKJ,Approved,Wed Nov 11 16:39:46 PST 2020,Wed Nov 11 17:16:58 PST 2020,Sat Nov 14 17:16:58 PST 2020,Wed Nov 11 22:21:48 PST 2020,,,2232,100% (2/2),100% (2/2),100% (2/2),61914,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3LEP4MGT3G05AB3FTF5ZG9MN6GRBDQ,Approved,Wed Nov 11 16:42:59 PST 2020,Wed Nov 11 16:51:48 PST 2020,Sat Nov 14 16:51:48 PST 2020,Wed Nov 11 22:21:49 PST 2020,,,529,100% (2/2),100% (2/2),100% (2/2),60647,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3MH9DQ757WCNIUMCVWN2RKH88TFGUN,Approved,Wed Nov 11 17:03:24 PST 2020,Wed Nov 11 17:48:04 PST 2020,Sat Nov 14 17:48:04 PST 2020,Wed Nov 11 22:21:49 PST 2020,,,2680,100% (1/1),100% (1/1),100% (1/1),35639,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3MHW492WW0DNNJ7YBPV20B3OIM1VM0,Approved,Wed Nov 11 17:40:34 PST 2020,Wed Nov 11 17:46:08 PST 2020,Sat Nov 14 17:46:08 PST 2020,Wed Nov 11 22:21:49 PST 2020,,,334,100% (1/1),100% (1/1),100% (1/1),87409,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3N1FSUEFL50LPCI6E0VC8VGHWOA4DD,Approved,Wed Nov 11 16:43:45 PST 2020,Wed Nov 11 18:10:19 PST 2020,Sat Nov 14 18:10:19 PST 2020,Wed Nov 11 22:21:49 PST 2020,,,5194,100% (1/1),100% (1/1),100% (1/1),17136,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3OSWBBLG1EXCNE6GYBXH56DFPJHDX3,Approved,Wed Nov 11 17:37:11 PST 2020,Wed Nov 11 17:43:22 PST 2020,Sat Nov 14 17:43:22 PST 2020,Wed Nov 11 22:21:49 PST 2020,,,371,100% (1/1),100% (1/1),100% (1/1),85725,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3QAVNHZ3EM4JPDMF0I3R4BAMX7ALAN,Approved,Wed Nov 11 17:37:02 PST 2020,Wed Nov 11 17:52:27 PST 2020,Sat Nov 14 17:52:27 PST 2020,Wed Nov 11 22:21:49 PST 2020,,,925,100% (1/1),100% (1/1),100% (1/1),87449,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3QHK8ZVMIMIO8NR76W3NZMUSFPUBL7,Approved,Wed Nov 11 17:03:03 PST 2020,Wed Nov 11 17:42:47 PST 2020,Sat Nov 14 17:42:47 PST 2020,Wed Nov 11 22:21:49 PST 2020,,,2384,100% (1/1),100% (1/1),100% (1/1),61649,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3RWE2M8QWHADC0RIKTMDSX2YTG30NI,Approved,Wed Nov 11 18:44:19 PST 2020,Wed Nov 11 18:55:47 PST 2020,Sat Nov 14 18:55:47 PST 2020,Wed Nov 11 22:21:50 PST 2020,,,688,100% (1/1),100% (1/1),100% (1/1),95097,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3RXCAC0YIRPPKXFZSTMXVSZJB2UG8E,Approved,Wed Nov 11 19:00:28 PST 2020,Wed Nov 11 19:12:14 PST 2020,Sat Nov 14 19:12:14 PST 2020,Wed Nov 11 22:21:50 PST 2020,,,706,100% (2/2),100% (2/2),100% (2/2),98917,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3S4AW7T80BI4NO6YRHT0R8OM5XDL4B,Approved,Wed Nov 11 17:28:00 PST 2020,Wed Nov 11 17:52:58 PST 2020,Sat Nov 14 17:52:58 PST 2020,Wed Nov 11 22:21:50 PST 2020,,,1498,100% (1/1),100% (1/1),100% (1/1),48861,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3SBEHTYCWN3IVUCCVLKUFH01JUGYIT,Approved,Wed Nov 11 16:42:25 PST 2020,Wed Nov 11 16:57:14 PST 2020,Sat Nov 14 16:57:14 PST 2020,Wed Nov 11 22:21:50 PST 2020,,,889,100% (1/1),100% (1/1),100% (1/1),68267,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3SKEMFQBZ35UMJBIIK7CTKRCIJ4K8E,Approved,Wed Nov 11 17:11:23 PST 2020,Wed Nov 11 17:18:59 PST 2020,Sat Nov 14 17:18:59 PST 2020,Wed Nov 11 22:21:50 PST 2020,,,456,100% (1/1),100% (1/1),100% (1/1),83832,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3STRJBFXOWRDK336LII7KGNZWWPTKC,Approved,Wed Nov 11 17:23:17 PST 2020,Wed Nov 11 17:26:37 PST 2020,Sat Nov 14 17:26:37 PST 2020,Wed Nov 11 22:21:50 PST 2020,,,200,100% (1/1),100% (1/1),100% (1/1),91521,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3SUWZRL0MYD4W50KTJZBBBIGSRIE62,Approved,Wed Nov 11 17:01:32 PST 2020,Wed Nov 11 17:12:35 PST 2020,Sat Nov 14 17:12:35 PST 2020,Wed Nov 11 22:21:51 PST 2020,,,663,100% (1/1),100% (1/1),100% (1/1),50397,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3TMFV4NEP8ELHJ5Z7YQFHVL75QBW8K,Approved,Wed Nov 11 16:40:00 PST 2020,Wed Nov 11 16:58:04 PST 2020,Sat Nov 14 16:58:04 PST 2020,Wed Nov 11 22:21:51 PST 2020,,,1084,100% (1/1),100% (1/1),100% (1/1),96940,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3TU5ZICBRD1GXM9DVPR9P63LHPX8QV,Approved,Wed Nov 11 17:23:42 PST 2020,Wed Nov 11 17:31:06 PST 2020,Sat Nov 14 17:31:06 PST 2020,Wed Nov 11 22:21:51 PST 2020,,,444,100% (1/1),100% (1/1),100% (1/1),83444,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3TY7ZAOG5FKC4U6FNGUX05LUZL60KL,Approved,Wed Nov 11 20:47:19 PST 2020,Wed Nov 11 20:52:24 PST 2020,Sat Nov 14 20:52:24 PST 2020,Wed Nov 11 22:21:51 PST 2020,,,305,100% (1/1),100% (1/1),100% (1/1),51489,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3TY7ZAOG5FKC4U6FNGUX05LUZLSK0R,Approved,Wed Nov 11 17:08:50 PST 2020,Wed Nov 11 17:22:41 PST 2020,Sat Nov 14 17:22:41 PST 2020,Wed Nov 11 22:21:51 PST 2020,,,831,100% (1/1),100% (1/1),100% (1/1),83150,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3U0SRXB7CD51CUBHE65SCT3L26VRN0,Approved,Wed Nov 11 16:41:35 PST 2020,Wed Nov 11 17:16:28 PST 2020,Sat Nov 14 17:16:28 PST 2020,Wed Nov 11 22:21:51 PST 2020,,,2093,100% (1/1),100% (1/1),100% (1/1),68233,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3UN61F00HWPXM55BA696IC3ZBLY5RR,Approved,Wed Nov 11 17:34:58 PST 2020,Wed Nov 11 17:40:46 PST 2020,Sat Nov 14 17:40:46 PST 2020,Wed Nov 11 22:21:51 PST 2020,,,348,100% (1/1),100% (1/1),100% (1/1),23275,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3VNL7UK1XFJ24HBSK7RA43VUO0FTFH,Approved,Wed Nov 11 19:01:51 PST 2020,Wed Nov 11 19:08:48 PST 2020,Sat Nov 14 19:08:48 PST 2020,Wed Nov 11 22:21:52 PST 2020,,,417,100% (1/1),100% (1/1),100% (1/1),45245,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3WRFBPLXRAO9TSQF3G4WUV05WSG3N9,Approved,Wed Nov 11 16:39:45 PST 2020,Wed Nov 11 17:17:39 PST 2020,Sat Nov 14 17:17:39 PST 2020,Wed Nov 11 22:21:52 PST 2020,,,2274,100% (1/1),100% (1/1),100% (1/1),52586,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3WS1NTTKEYC1O8E1M530KSTPRPBF0K,Approved,Wed Nov 11 17:08:20 PST 2020,Wed Nov 11 17:13:31 PST 2020,Sat Nov 14 17:13:31 PST 2020,Wed Nov 11 22:21:52 PST 2020,,,311,100% (1/1),100% (1/1),100% (1/1),43730,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3WS1NTTKEYC1O8E1M530KSTPRPC0F6,Approved,Wed Nov 11 17:20:20 PST 2020,Wed Nov 11 17:24:20 PST 2020,Sat Nov 14 17:24:20 PST 2020,Wed Nov 11 22:21:52 PST 2020,,,240,100% (1/1),100% (1/1),100% (1/1),61770,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3X4JMASXCM9BBR2LH3H41224CRNB02,Approved,Wed Nov 11 18:14:07 PST 2020,Wed Nov 11 18:14:13 PST 2020,Sat Nov 14 18:14:13 PST 2020,Wed Nov 11 22:21:52 PST 2020,,,6,100% (1/1),100% (1/1),100% (1/1),36096,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3X65QVEQI0N7ISJDKWZIA60AXAUCLF,Approved,Wed Nov 11 17:11:49 PST 2020,Wed Nov 11 17:23:27 PST 2020,Sat Nov 14 17:23:27 PST 2020,Wed Nov 11 22:21:52 PST 2020,,,698,100% (1/1),100% (1/1),100% (1/1),34582,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3X66WABAJWI3J09TGCR14BR8VG13G8,Approved,Wed Nov 11 18:50:33 PST 2020,Wed Nov 11 18:54:23 PST 2020,Sat Nov 14 18:54:23 PST 2020,Wed Nov 11 22:21:52 PST 2020,,,230,100% (1/1),100% (1/1),100% (1/1),72429,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3XIQGXAUMC8W65567YUV5E3J38H7X7,Approved,Wed Nov 11 18:11:05 PST 2020,Wed Nov 11 19:09:19 PST 2020,Sat Nov 14 19:09:19 PST 2020,Wed Nov 11 22:21:53 PST 2020,,,3494,100% (1/1),100% (1/1),100% (1/1),17094,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3YT88D1N08Y8LM5C63CG23J12XB3K4,Approved,Wed Nov 11 17:00:44 PST 2020,Wed Nov 11 17:08:27 PST 2020,Sat Nov 14 17:08:27 PST 2020,Wed Nov 11 22:21:53 PST 2020,,,463,100% (1/1),100% (1/1),100% (1/1),29486,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3YW4XOSQKQLQEFW9DD2ZKXD264UU1Z,Approved,Wed Nov 11 16:39:37 PST 2020,Wed Nov 11 16:48:19 PST 2020,Sat Nov 14 16:48:19 PST 2020,Wed Nov 11 22:21:53 PST 2020,,,522,100% (2/2),100% (1/1),100% (1/1),11490,,
3JGHED38EDRIJQXNMRBWZ8EWHY9Y7L,3S2GEPESO9CVYQRG1ITTHUI3YWBQU1,Answer A Survey About A Computer Science Course Website (10-15min),Review Course Material About A Computer Science Course and Provide Feedback,"survey, computer science",$1.20,Wed Nov 11 16:37:49 PST 2020,66,BatchId:4248203;OriginalHitTemplateId:920937340;,7200,259200,Mon Nov 16 16:37:49 PST 2020,,,3Z4AIRP3C6DIVJQ4IIDM44C60MBX1U,Approved,Wed Nov 11 16:45:08 PST 2020,Wed Nov 11 17:07:04 PST 2020,Sat Nov 14 17:07:04 PST 2020,Wed Nov 11 22:21:53 PST 2020,,,1316,100% (1/1),100% (1/1),100% (1/1),24221,,
